前項(購買A),後項(購買B),antecedent support,consequent support,支持度,信賴度,提升度,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"無限資料下載, 音樂節目","網路服務, 電影節目",0.3106457242582897,0.39048865619546247,0.299738219895288,0.9648876404494383,2.4709748289498465,1.0,0.17843458847680227,17.358883071553283,0.8635638346875979,0.7467391304347827,0.942392606950689,0.8662427029062835
"電影節目, 音樂節目","網路服務, 無限資料下載",0.34336823734729494,0.662303664921466,0.299738219895288,0.8729351969504449,1.3180286372927665,1.0,0.07232417788255077,2.6576701570680656,0.367467974292388,0.4245982694684796,0.6237305832175964,0.6627521834554596
電影節目,"網路服務, 無限資料下載, 音樂節目",0.39048865619546247,0.3106457242582897,0.299738219895288,0.7675977653631286,2.470974828949847,1.0,0.17843458847680227,2.9662119076386113,0.9766863699401609,0.7467391304347827,0.6628696697546144,0.8662427029062835
音樂節目,"網路服務, 無限資料下載, 電影節目",0.3568935427574171,0.33856893542757416,0.299738219895288,0.8398533007334964,2.4805976356716157,1.0,0.17890515306293386,4.130157334505684,0.928106588929114,0.7574421168687985,0.757878473140616,0.862581289542006
"電話服務, 網路服務, 電視節目",無限資料下載,0.34205933682373474,0.662303664921466,0.29930191972076786,0.8749999999999999,1.3211462450592883,1.0,0.0727547673218022,2.70157068062827,0.36945812807881767,0.4245049504950494,0.6298449612403098,0.6634552042160737
"電話服務, 無限資料下載, 電視節目",網路服務,0.29930191972076786,0.7670157068062827,0.29930191972076786,1.0,1.3037542662116042,1.0,0.06973264621766581,inf,0.3325031133250311,0.3902161547212741,1.0,0.6951080773606371
"網路服務, 電視節目","電話服務, 無限資料下載",0.38219895287958117,0.5820244328097731,0.29930191972076786,0.7831050228310501,1.3454847918506498,1.0,0.07685279095054043,1.9270873518875713,0.4156248455798783,0.45013123359580043,0.48108216318242886,0.6486739506958848
"電話服務, 電視節目","網路服務, 無限資料下載",0.34205933682373474,0.662303664921466,0.29930191972076786,0.8749999999999999,1.3211462450592883,1.0,0.0727547673218022,2.70157068062827,0.36945812807881767,0.4245049504950494,0.6298449612403098,0.6634552042160737
"無限資料下載, 電視節目","電話服務, 網路服務",0.33507853403141363,0.6732111692844677,0.29930191972076786,0.8932291666666665,1.3268186973428384,1.0,0.07372330802335461,3.060656365725957,0.3704460411836275,0.4221538461538461,0.6732726969292385,0.6689088153488874
電視節目,"電話服務, 網路服務, 無限資料下載",0.38219895287958117,0.5820244328097731,0.29930191972076786,0.7831050228310501,1.3454847918506498,1.0,0.07685279095054043,1.9270873518875713,0.4156248455798783,0.45013123359580043,0.48108216318242886,0.6486739506958848
"網路服務, 電視節目, 無限資料下載",音樂節目,0.33507853403141363,0.3568935427574171,0.2164048865619546,0.6458333333333333,1.8095965770171147,1.0,0.09681752144952166,1.8158299969202336,0.6728473456946914,0.45504587155963305,0.44928765264586157,0.626095150774246
"網路服務, 無限資料下載, 音樂節目",電視節目,0.3106457242582897,0.38219895287958117,0.2164048865619546,0.6966292134831461,1.8226873941819302,1.0,0.09767641603391719,2.0364553034710107,0.6547570436913025,0.45421245421245415,0.5089506760617026,0.6314196295726233
"網路服務, 電視節目, 音樂節目",無限資料下載,0.24738219895287958,0.662303664921466,0.2164048865619546,0.8747795414462081,1.3208133787843932,1.0,0.05256274955913123,2.6968143942187144,0.32272791023842917,0.3121460037759597,0.62919213048412,0.600762629748137
"無限資料下載, 電視節目, 音樂節目",網路服務,0.2164048865619546,0.7670157068062827,0.2164048865619546,1.0,1.3037542662116042,1.0,0.05041893953930357,inf,0.29732739420935417,0.2821387940841865,1.0,0.6410693970420933
"網路服務, 音樂節目","無限資料下載, 電視節目",0.3568935427574171,0.33507853403141363,0.2164048865619546,0.6063569682151589,1.809596577017115,1.0,0.09681752144952166,1.689148320379825,0.6956712040968179,0.45504587155963305,0.40798567660705004,0.626095150774246
"無限資料下載, 電視節目","網路服務, 音樂節目",0.33507853403141363,0.3568935427574171,0.2164048865619546,0.6458333333333333,1.8095965770171147,1.0,0.09681752144952166,1.8158299969202336,0.6728473456946914,0.45504587155963305,0.44928765264586157,0.626095150774246
"無限資料下載, 音樂節目","網路服務, 電視節目",0.3106457242582897,0.38219895287958117,0.2164048865619546,0.6966292134831461,1.8226873941819302,1.0,0.09767641603391719,2.0364553034710107,0.6547570436913025,0.45421245421245415,0.5089506760617026,0.6314196295726233
"電視節目, 音樂節目","網路服務, 無限資料下載",0.24738219895287958,0.662303664921466,0.2164048865619546,0.8747795414462081,1.3208133787843932,1.0,0.05256274955913123,2.6968143942187144,0.32272791023842917,0.3121460037759597,0.62919213048412,0.600762629748137
音樂節目,"網路服務, 電視節目, 無限資料下載",0.3568935427574171,0.33507853403141363,0.2164048865619546,0.6063569682151589,1.809596577017115,1.0,0.09681752144952166,1.689148320379825,0.6956712040968179,0.45504587155963305,0.40798567660705004,0.626095150774246
"電話服務, 網路服務, 音樂節目",無限資料下載,0.3136998254799302,0.662303664921466,0.27137870855148344,0.8650904033379695,1.30618392915061,1.0,0.0636141644509014,2.503130566200682,0.3415575946999508,0.38513931888544894,0.6005002641480957,0.6374200369786027
"電話服務, 無限資料下載, 音樂節目",網路服務,0.27137870855148344,0.7670157068062827,0.27137870855148344,1.0,1.3037542662116042,1.0,0.06322697659969118,inf,0.3197604790419162,0.353811149032992,1.0,0.676905574516496
"網路服務, 音樂節目","電話服務, 無限資料下載",0.3568935427574171,0.5820244328097731,0.27137870855148344,0.7603911980440099,1.3064592398177441,1.0,0.06365794675462724,1.7444082344979885,0.3647488951035528,0.40653594771241836,0.4267396930238734,0.6133290323053633
"電話服務, 音樂節目","網路服務, 無限資料下載",0.3136998254799302,0.662303664921466,0.27137870855148344,0.8650904033379695,1.30618392915061,1.0,0.0636141644509014,2.503130566200682,0.3415575946999508,0.38513931888544894,0.6005002641480957,0.6374200369786027
"無限資料下載, 音樂節目","電話服務, 網路服務",0.3106457242582897,0.6732111692844677,0.27137870855148344,0.8735955056179776,1.2976545034843843,1.0,0.06224853729033991,2.5852627496606573,0.33274451544629424,0.3808940600122474,0.6131921213303134,0.6383531643449577
音樂節目,"電話服務, 網路服務, 無限資料下載",0.3568935427574171,0.5820244328097731,0.27137870855148344,0.7603911980440099,1.3064592398177441,1.0,0.06365794675462724,1.7444082344979885,0.3647488951035528,0.40653594771241836,0.4267396930238734,0.6133290323053633
"電話服務, 無限資料下載, 電視節目",電影節目,0.29930191972076786,0.39048865619546247,0.21422338568935428,0.7157434402332362,1.8329429776699189,1.0,0.09734938126086945,2.1442296505123735,0.6485379419843611,0.4504587155963303,0.5336320436754313,0.6321733960942717
"電話服務, 無限資料下載, 電影節目",電視節目,0.2988656195462478,0.38219895287958117,0.21422338568935428,0.7167883211678833,1.8754324567543246,1.0,0.09999725884707109,2.1814109138014794,0.6657634559596064,0.45887850467289726,0.5415810961276755,0.6386453021364531
"電話服務, 電視節目, 電影節目",無限資料下載,0.24738219895287958,0.662303664921466,0.21422338568935428,0.8659611992945326,1.3074987277885828,1.0,0.050381248686530905,2.519392394599063,0.3124838395466219,0.308030112923463,0.603078900236523,0.5947065548514824
"電話服務, 電視節目","無限資料下載, 電影節目",0.34205933682373474,0.33856893542757416,0.21422338568935428,0.6262755102040817,1.8497725120976227,1.0,0.0984127201678804,1.7698360226101773,0.6982285921115897,0.45930776426566894,0.434975903290076,0.6295037344834842
"電話服務, 電影節目","無限資料下載, 電視節目",0.34642233856893545,0.33507853403141363,0.21422338568935428,0.6183879093198992,1.845501416876574,1.0,0.09814469632594135,1.7424014652774173,0.7009753670202495,0.4584500466853408,0.4260794541740216,0.6288554129932828
"無限資料下載, 電視節目","電話服務, 電影節目",0.33507853403141363,0.34642233856893545,0.21422338568935428,0.6393229166666666,1.845501416876574,1.0,0.09814469632594135,1.8120853573251174,0.6890164696826339,0.4584500466853408,0.4481496161548731,0.6288554129932828
"無限資料下載, 電影節目","電話服務, 電視節目",0.33856893542757416,0.34205933682373474,0.21422338568935428,0.6327319587628867,1.8497725120976227,1.0,0.0984127201678804,1.7914454548237961,0.6945440085120561,0.45930776426566894,0.4417915447510188,0.6295037344834842
"電視節目, 電影節目","電話服務, 無限資料下載",0.27705061082024435,0.5820244328097731,0.21422338568935428,0.7732283464566929,1.3285152699240932,1.0,0.05297316106710037,1.843156146984681,0.3420433217344918,0.33220568335588635,0.45745236960202523,0.5706471567365923
"無限資料下載, 電視節目, 電影節目",音樂節目,0.2412739965095986,0.3568935427574171,0.21378708551483422,0.8860759493670887,2.482745814119031,1.0,0.12767795412528288,5.6450455691293415,0.7871354637312084,0.5561861520998865,0.8228535114988923,0.7425489771285321
"無限資料下載, 電影節目, 音樂節目",電視節目,0.299738219895288,0.38219895287958117,0.21378708551483422,0.7132459970887919,1.8661641841638252,1.0,0.09922745173286551,2.1544635501102936,0.6628113675376693,0.456663560111836,0.5358473342708411,0.6363033638411997
"無限資料下載, 電視節目, 音樂節目",電影節目,0.2164048865619546,0.39048865619546247,0.21378708551483422,0.9879032258064517,2.529915300054064,1.0,0.12928343216712507,50.386271087842275,0.7717376482887142,0.5438401775804661,0.9801533239430117,0.7676946296630025
"電視節目, 電影節目, 音樂節目",無限資料下載,0.24389179755671903,0.662303664921466,0.21378708551483422,0.8765652951699464,1.3235096551577847,1.0,0.052256654148734955,2.735829729114502,0.3232780244238491,0.30875866414618786,0.634480176394725,0.5996792220250259
"無限資料下載, 電影節目","電視節目, 音樂節目",0.33856893542757416,0.24738219895287958,0.21378708551483422,0.6314432989690723,2.552500954562811,1.0,0.13003115777162544,2.042067879764215,0.9195627591405957,0.5744431418522861,0.5103003137606456,0.747820414916635
"無限資料下載, 電視節目","電影節目, 音樂節目",0.33507853403141363,0.34336823734729494,0.21378708551483422,0.6380208333333334,1.8581242058449812,1.0,0.09873175991155214,1.8140042939470415,0.6945524666559538,0.46009389671361506,0.448733388704319,0.6303191841380771
"無限資料下載, 音樂節目","電視節目, 電影節目",0.3106457242582897,0.27705061082024435,0.21378708551483422,0.6882022471910113,2.484030788286296,1.0,0.12772249786037787,2.3186484914233607,0.8666494445879618,0.5717619603267212,0.5687142731211816,0.7299278952490489
"電視節目, 電影節目","無限資料下載, 音樂節目",0.27705061082024435,0.3106457242582897,0.21378708551483422,0.7716535433070866,2.4840307882862955,1.0,0.12772249786037787,3.0188963110068,0.8263766580862884,0.5717619603267212,0.6687531147214192,0.7299278952490489
"電影節目, 音樂節目","無限資料下載, 電視節目",0.34336823734729494,0.33507853403141363,0.21378708551483422,0.6226175349428209,1.858124205844981,1.0,0.09873175991155214,1.7619299451760186,0.7033209031120755,0.46009389671361506,0.43244054467778575,0.6303191841380771
"電視節目, 音樂節目","無限資料下載, 電影節目",0.24738219895287958,0.33856893542757416,0.21378708551483422,0.8641975308641976,2.5525009545628103,1.0,0.13003115777162544,4.870537839124229,0.8081490683229816,0.5744431418522861,0.7946838659239716,0.747820414916635
"電話服務, 無限資料下載, 電影節目",音樂節目,0.2988656195462478,0.3568935427574171,0.26221640488656195,0.8773722627737227,2.458358467331751,1.0,0.15555319511831123,5.244380038228209,0.8460924387584684,0.6662971175166297,0.8093196921827495,0.8060455445897954
"電話服務, 無限資料下載, 音樂節目",電影節目,0.27137870855148344,0.39048865619546247,0.26221640488656195,0.9662379421221864,2.474432808205644,1.0,0.15624609766423314,18.053145516496244,0.8178006715354649,0.6561135371179038,0.9446079909406236,0.8188731610052273
"電話服務, 電影節目, 音樂節目",無限資料下載,0.3023560209424084,0.662303664921466,0.26221640488656195,0.8672438672438673,1.3094354042970644,1.0,0.06196490410533337,2.543734350102436,0.3387287603837257,0.3732919254658385,0.6068771882725371,0.6315797728841207
"電話服務, 電影節目","無限資料下載, 音樂節目",0.34642233856893545,0.3106457242582897,0.26221640488656195,0.7569269521410579,2.436624402117001,1.0,0.15460178662256457,2.8359963468337717,0.9021057472081468,0.6640883977900551,0.6473902369033573,0.8005140378682818
"電話服務, 音樂節目","無限資料下載, 電影節目",0.3136998254799302,0.33856893542757416,0.26221640488656195,0.8358831710709318,2.4688714279569277,1.0,0.15600738893000618,4.030245215487915,0.8669043858878982,0.6722595078299776,0.7518761399040736,0.8051838535767031
"無限資料下載, 電影節目","電話服務, 音樂節目",0.33856893542757416,0.3136998254799302,0.26221640488656195,0.7744845360824743,2.4688714279569277,1.0,0.15600738893000618,3.043251059586139,0.8994990758586173,0.6722595078299776,0.671404041132251,0.8051838535767031
"無限資料下載, 音樂節目","電話服務, 電影節目",0.3106457242582897,0.34642233856893545,0.26221640488656195,0.8441011235955057,2.436624402117001,1.0,0.15460178662256457,4.1923179724226864,0.855287600834053,0.6640883977900551,0.7614684748203598,0.8005140378682818
"電影節目, 音樂節目","電話服務, 無限資料下載",0.34336823734729494,0.5820244328097731,0.26221640488656195,0.7636594663278272,1.3120745853248725,1.0,0.062367701299611056,1.7685310289177882,0.36222464220761624,0.39539473684210524,0.43455897371960334,0.6070921019795058
電影節目,"電話服務, 無限資料下載, 音樂節目",0.39048865619546247,0.27137870855148344,0.26221640488656195,0.6715083798882682,2.474432808205644,1.0,0.15624609766423314,2.218081822606879,0.977614260174822,0.6561135371179038,0.5491600040143177,0.8188731610052273
音樂節目,"電話服務, 無限資料下載, 電影節目",0.3568935427574171,0.2988656195462478,0.26221640488656195,0.734718826405868,2.4583584673317516,1.0,0.15555319511831123,2.642985821249629,0.9224359220385745,0.6662971175166297,0.6216400436355006,0.8060455445897954
"電話服務, 網路服務, 設備保護計劃",電影節目,0.29450261780104714,0.39048865619546247,0.20287958115183247,0.6888888888888889,1.764171322160149,1.0,0.08787964968065569,1.9591436050860134,0.6139804895565265,0.42081447963800905,0.4895728942973038,0.6042209807572936
"電話服務, 設備保護計劃, 電影節目",網路服務,0.20287958115183247,0.7670157068062827,0.20287958115183247,1.0,1.3037542662116042,1.0,0.047267755818097085,inf,0.2922824302134646,0.2645051194539249,1.0,0.6322525597269625
"電話服務, 設備保護計劃","網路服務, 電影節目",0.29450261780104714,0.39048865619546247,0.20287958115183247,0.6888888888888889,1.764171322160149,1.0,0.08787964968065569,1.9591436050860134,0.6139804895565265,0.42081447963800905,0.4895728942973038,0.6042209807572936
"設備保護計劃, 電影節目","電話服務, 網路服務",0.231239092495637,0.6732111692844677,0.20287958115183247,0.8773584905660378,1.3032441091233693,1.0,0.047206841308565506,2.664585850449726,0.30267413618444344,0.28917910447761197,0.6247071567120942,0.5893597378300053
"網路服務, 設備保護計劃, 電影節目",音樂節目,0.231239092495637,0.3568935427574171,0.20506108202443282,0.8867924528301887,2.4847534252894774,1.0,0.12253334307965487,5.6807737056428165,0.7772840341005145,0.5353075170842826,0.8239676403573898,0.7306822899847765
"網路服務, 設備保護計劃, 音樂節目",電影節目,0.2094240837696335,0.39048865619546247,0.20506108202443282,0.9791666666666667,2.507541899441341,1.0,0.12328335297826268,29.256544502617906,0.7604621671128647,0.5193370165745858,0.9658196134574089,0.752153165735568
"設備保護計劃, 電影節目, 音樂節目",網路服務,0.20506108202443282,0.7670157068062827,0.20506108202443282,1.0,1.3037542662116042,1.0,0.04777601125700137,inf,0.2930845225027443,0.267349260523322,1.0,0.6336746302616609
"網路服務, 設備保護計劃","電影節目, 音樂節目",0.3403141361256545,0.34336823734729494,0.20506108202443282,0.6025641025641025,1.7548626722705503,1.0,0.08820801695859946,1.6521702415132578,0.6520601148260724,0.4284412032816774,0.3947354970610784,0.5998843384485062
"設備保護計劃, 電影節目","網路服務, 音樂節目",0.231239092495637,0.3568935427574171,0.20506108202443282,0.8867924528301887,2.4847534252894774,1.0,0.12253334307965487,5.6807737056428165,0.7772840341005145,0.5353075170842826,0.8239676403573898,0.7306822899847765
"設備保護計劃, 音樂節目","網路服務, 電影節目",0.2094240837696335,0.39048865619546247,0.20506108202443282,0.9791666666666667,2.507541899441341,1.0,0.12328335297826268,29.256544502617906,0.7604621671128647,0.5193370165745858,0.9658196134574089,0.752153165735568
設備保護計劃,"網路服務, 電影節目, 音樂節目",0.3403141361256545,0.34336823734729494,0.20506108202443282,0.6025641025641025,1.7548626722705503,1.0,0.08820801695859946,1.6521702415132578,0.6520601148260724,0.4284412032816774,0.3947354970610784,0.5998843384485062
"電話服務, 網路服務, 電視節目",電影節目,0.34205933682373474,0.39048865619546247,0.24738219895287958,0.7232142857142857,1.852075019952115,1.0,0.11381190817746833,2.202105500197039,0.6992500900546879,0.5098920863309353,0.5458891502198588,0.6783669193934557
"電話服務, 網路服務, 電影節目",電視節目,0.34642233856893545,0.38219895287958117,0.24738219895287958,0.7141057934508815,1.8684137883440872,1.0,0.11497994389773669,2.160942869663491,0.711142193118161,0.514052583862194,0.5372390385518506,0.6806830337117421
"電話服務, 電視節目, 電影節目",網路服務,0.24738219895287958,0.7670157068062827,0.24738219895287958,1.0,1.3037542662116042,1.0,0.057636166771744185,inf,0.3095652173913043,0.32252559726962454,1.0,0.6612627986348123
"電話服務, 電視節目","網路服務, 電影節目",0.34205933682373474,0.39048865619546247,0.24738219895287958,0.7232142857142857,1.852075019952115,1.0,0.11381190817746833,2.202105500197039,0.6992500900546879,0.5098920863309353,0.5458891502198588,0.6783669193934557
"電話服務, 電影節目","網路服務, 電視節目",0.34642233856893545,0.38219895287958117,0.24738219895287958,0.7141057934508815,1.8684137883440872,1.0,0.11497994389773669,2.160942869663491,0.711142193118161,0.514052583862194,0.5372390385518506,0.6806830337117421
"網路服務, 電視節目","電話服務, 電影節目",0.38219895287958117,0.34642233856893545,0.24738219895287958,0.6472602739726027,1.8684137883440872,1.0,0.11497994389773669,1.8528609430861243,0.7523241562789584,0.514052583862194,0.46029409075113836,0.6806830337117421
"網路服務, 電影節目","電話服務, 電視節目",0.39048865619546247,0.34205933682373474,0.24738219895287958,0.6335195530726258,1.852075019952115,1.0,0.11381190817746833,1.795295407142553,0.7548096891928913,0.5098920863309353,0.44298860453743916,0.6783669193934557
"電視節目, 電影節目","電話服務, 網路服務",0.27705061082024435,0.6732111692844677,0.24738219895287958,0.8929133858267716,1.3263496307938825,1.0,0.06086863329160688,3.0516309927112193,0.3403433033286181,0.3519553072625699,0.6723063822629647,0.6301896805997111
電視節目,"電話服務, 網路服務, 電影節目",0.38219895287958117,0.34642233856893545,0.24738219895287958,0.6472602739726027,1.8684137883440872,1.0,0.11497994389773669,1.8528609430861243,0.7523241562789584,0.514052583862194,0.46029409075113836,0.6806830337117421
電影節目,"電話服務, 網路服務, 電視節目",0.39048865619546247,0.34205933682373474,0.24738219895287958,0.6335195530726258,1.852075019952115,1.0,0.11381190817746833,1.795295407142553,0.7548096891928913,0.5098920863309353,0.44298860453743916,0.6783669193934557
"網路服務, 電視節目, 電影節目",音樂節目,0.27705061082024435,0.3568935427574171,0.24389179755671903,0.8803149606299212,2.4666037772173346,1.0,0.14501422353797563,5.373323688803157,0.8224424380548506,0.6252796420581656,0.8138954476009358,0.7818445218797527
"網路服務, 電影節目, 音樂節目",電視節目,0.34336823734729494,0.38219895287958117,0.24389179755671903,0.710292249047014,1.8584358844928723,1.0,0.1126568167904754,2.132497474051622,0.7034583588396459,0.5063405797101449,0.5310662675252515,0.6742100514641463
"網路服務, 電視節目, 音樂節目",電影節目,0.24738219895287958,0.39048865619546247,0.24389179755671903,0.9858906525573192,2.5247613135881295,1.0,0.14729185512093054,43.1991164921466,0.8024298047756087,0.6190476190476191,0.9768513784261815,0.8052358290719557
"電視節目, 電影節目, 音樂節目",網路服務,0.24389179755671903,0.7670157068062827,0.24389179755671903,1.0,1.3037542662116042,1.0,0.05682295806949736,inf,0.308136180034622,0.3179749715585893,1.0,0.6589874857792947
"網路服務, 電影節目","電視節目, 音樂節目",0.39048865619546247,0.24738219895287958,0.24389179755671903,0.6245810055865922,2.5247613135881295,1.0,0.14729185512093054,2.0047408688606336,0.9908313623750357,0.6190476190476191,0.5011824143794026,0.8052358290719557
"網路服務, 電視節目","電影節目, 音樂節目",0.38219895287958117,0.34336823734729494,0.24389179755671903,0.6381278538812786,1.8584358844928723,1.0,0.1126568167904754,1.814540769980346,0.7476729025802734,0.5063405797101449,0.4488963728211897,0.6742100514641463
"網路服務, 音樂節目","電視節目, 電影節目",0.3568935427574171,0.27705061082024435,0.24389179755671903,0.6833740831295844,2.466603777217334,1.0,0.14501422353797563,2.283291893239537,0.9245502848418503,0.6252796420581656,0.5620358470325935,0.7818445218797527
"電視節目, 電影節目","網路服務, 音樂節目",0.27705061082024435,0.3568935427574171,0.24389179755671903,0.8803149606299212,2.4666037772173346,1.0,0.14501422353797563,5.373323688803157,0.8224424380548506,0.6252796420581656,0.8138954476009358,0.7818445218797527
"電影節目, 音樂節目","網路服務, 電視節目",0.34336823734729494,0.38219895287958117,0.24389179755671903,0.710292249047014,1.8584358844928723,1.0,0.1126568167904754,2.132497474051622,0.7034583588396459,0.5063405797101449,0.5310662675252515,0.6742100514641463
"電視節目, 音樂節目","網路服務, 電影節目",0.24738219895287958,0.39048865619546247,0.24389179755671903,0.9858906525573192,2.5247613135881295,1.0,0.14729185512093054,43.1991164921466,0.8024298047756087,0.6190476190476191,0.9768513784261815,0.8052358290719557
電影節目,"網路服務, 電視節目, 音樂節目",0.39048865619546247,0.24738219895287958,0.24389179755671903,0.6245810055865922,2.5247613135881295,1.0,0.14729185512093054,2.0047408688606336,0.9908313623750357,0.6190476190476191,0.5011824143794026,0.8052358290719557
電視節目,"網路服務, 電影節目, 音樂節目",0.38219895287958117,0.34336823734729494,0.24389179755671903,0.6381278538812786,1.8584358844928723,1.0,0.1126568167904754,1.814540769980346,0.7476729025802734,0.5063405797101449,0.4488963728211897,0.6742100514641463
音樂節目,"網路服務, 電視節目, 電影節目",0.3568935427574171,0.27705061082024435,0.24389179755671903,0.6833740831295844,2.466603777217334,1.0,0.14501422353797563,2.283291893239537,0.9245502848418503,0.6252796420581656,0.5620358470325935,0.7818445218797527
"電話服務, 網路服務, 電影節目",音樂節目,0.34642233856893545,0.3568935427574171,0.3023560209424084,0.8727959697732997,2.4455358957462137,1.0,0.1787201252402316,5.055708188619905,0.904393929761086,0.7540805223068554,0.8022037738944388,0.8599921169159896
"電話服務, 網路服務, 音樂節目",電影節目,0.3136998254799302,0.39048865619546247,0.3023560209424084,0.9638386648122392,2.4682885136867623,1.0,0.17985979764199933,16.855332930594717,0.8667650072608749,0.7524429967426709,0.9406715960985342,0.8690701703949464
"電話服務, 電影節目, 音樂節目",網路服務,0.3023560209424084,0.7670157068062827,0.3023560209424084,1.0,1.3037542662116042,1.0,0.07044420383213179,inf,0.33395872420262657,0.39419795221842996,1.0,0.697098976109215
"電話服務, 電影節目","網路服務, 音樂節目",0.34642233856893545,0.3568935427574171,0.3023560209424084,0.8727959697732997,2.4455358957462137,1.0,0.1787201252402316,5.055708188619905,0.904393929761086,0.7540805223068554,0.8022037738944388,0.8599921169159896
"電話服務, 音樂節目","網路服務, 電影節目",0.3136998254799302,0.39048865619546247,0.3023560209424084,0.9638386648122392,2.4682885136867623,1.0,0.17985979764199933,16.855332930594717,0.8667650072608749,0.7524429967426709,0.9406715960985342,0.8690701703949464
"網路服務, 電影節目","電話服務, 音樂節目",0.39048865619546247,0.3136998254799302,0.3023560209424084,0.7743016759776536,2.4682885136867623,1.0,0.17985979764199933,3.040785426710211,0.9759637483331113,0.7524429967426709,0.6711375978008787,0.8690701703949464
"網路服務, 音樂節目","電話服務, 電影節目",0.3568935427574171,0.34642233856893545,0.3023560209424084,0.8471882640586798,2.445535895746214,1.0,0.1787201252402316,4.277012216404888,0.9191194754288378,0.7540805223068554,0.766191923379502,0.8599921169159896
"電影節目, 音樂節目","電話服務, 網路服務",0.34336823734729494,0.6732111692844677,0.3023560209424084,0.8805590851334181,1.307998329958389,1.0,0.07119668838268933,2.7359873380119577,0.3586074316971328,0.42333536957849727,0.634501232477696,0.6648420830722178
電影節目,"電話服務, 網路服務, 音樂節目",0.39048865619546247,0.3136998254799302,0.3023560209424084,0.7743016759776536,2.4682885136867623,1.0,0.17985979764199933,3.040785426710211,0.9759637483331113,0.7524429967426709,0.6711375978008787,0.8690701703949464
音樂節目,"電話服務, 網路服務, 電影節目",0.3568935427574171,0.34642233856893545,0.3023560209424084,0.8471882640586798,2.445535895746214,1.0,0.1787201252402316,4.277012216404888,0.9191194754288378,0.7540805223068554,0.766191923379502,0.8599921169159896
"電話服務, 網路服務, 電視節目",音樂節目,0.34205933682373474,0.3568935427574171,0.21858638743455497,0.6390306122448979,1.790535651913577,1.0,0.09650761888227967,1.7816094080501232,0.6710451775494106,0.45504087193460485,0.4387097444133691,0.6257500249488548
"電話服務, 網路服務, 音樂節目",電視節目,0.3136998254799302,0.38219895287958117,0.21858638743455497,0.6968011126564673,1.8231371577724005,1.0,0.0986906426176183,2.0376098755944088,0.6578679893867699,0.4579524680073125,0.5092289196388581,0.6343594604378227
"電話服務, 電視節目, 音樂節目",網路服務,0.21858638743455497,0.7670157068062827,0.21858638743455497,1.0,1.3037542662116042,1.0,0.05092719497820783,inf,0.29815745393634835,0.2849829351535836,1.0,0.6424914675767918
"電話服務, 電視節目","網路服務, 音樂節目",0.34205933682373474,0.3568935427574171,0.21858638743455497,0.6390306122448979,1.790535651913577,1.0,0.09650761888227967,1.7816094080501232,0.6710451775494106,0.45504087193460485,0.4387097444133691,0.6257500249488548
"電話服務, 音樂節目","網路服務, 電視節目",0.3136998254799302,0.38219895287958117,0.21858638743455497,0.6968011126564673,1.8231371577724005,1.0,0.0986906426176183,2.0376098755944088,0.6578679893867699,0.4579524680073125,0.5092289196388581,0.6343594604378227
"網路服務, 音樂節目","電話服務, 電視節目",0.3568935427574171,0.34205933682373474,0.21858638743455497,0.6124694376528118,1.7905356519135773,1.0,0.09650761888227967,1.6977774841583124,0.6865238315770089,0.45504087193460485,0.4109946625333188,0.6257500249488548
"電視節目, 音樂節目","電話服務, 網路服務",0.24738219895287958,0.6732111692844677,0.21858638743455497,0.8835978835978836,1.3125122159470832,1.0,0.052045928017324106,2.807413136601619,0.3163655298099455,0.3113735239279055,0.6438001992074089,0.6041450208656949
音樂節目,"電話服務, 網路服務, 電視節目",0.3568935427574171,0.34205933682373474,0.21858638743455497,0.6124694376528118,1.7905356519135773,1.0,0.09650761888227967,1.6977774841583124,0.6865238315770089,0.45504087193460485,0.4109946625333188,0.6257500249488548
"電話服務, 電視節目, 電影節目",音樂節目,0.24738219895287958,0.3568935427574171,0.21509598603839442,0.8694885361552028,2.436268612307732,1.0,0.12680687663898105,4.927585962926277,0.7833142252403211,0.5526905829596414,0.7970608716877375,0.736089011353885
"電話服務, 電影節目, 音樂節目",電視節目,0.3023560209424084,0.38219895287958117,0.21509598603839442,0.7113997113997114,1.8613334914704776,1.0,0.09953583143736922,2.140680628272251,0.6633050321765503,0.45817843866171,0.5328588548927531,0.6370925497637826
"電話服務, 電視節目, 音樂節目",電影節目,0.21858638743455497,0.39048865619546247,0.21509598603839442,0.9840319361277445,2.520001338105911,1.0,0.12974048134645433,38.17064790575922,0.7719021068833009,0.5459579180509414,0.973801859416457,0.76743496247728
"電話服務, 電影節目","電視節目, 音樂節目",0.34642233856893545,0.24738219895287958,0.21509598603839442,0.6209068010075567,2.509908973385044,1.0,0.1293972661568122,1.9853107442904108,0.9204402353916107,0.5679723502304147,0.4963005147300405,0.7451976685813797
"電話服務, 電視節目","電影節目, 音樂節目",0.34205933682373474,0.34336823734729494,0.21509598603839442,0.6288265306122449,1.8313474055441745,1.0,0.09764367448504396,1.7690697660471506,0.6899618532128848,0.4573283858998145,0.43473116821479424,0.6276280048232762
"電話服務, 音樂節目","電視節目, 電影節目",0.3136998254799302,0.27705061082024435,0.21509598603839442,0.6856745479833102,2.4749071873665303,1.0,0.1281852577749757,2.300002702744444,0.8683437160294987,0.5725900116144018,0.5652179022195214,0.7310262503696079
